# Converted from eigencrow/IBMTTSDictionaries US-English files.
# Source data is CC0-1.0. Columns: spelling, kind, priority:value.
transandrogynous	phonetic	fallback:tr"AEnzAEndr'AAdZHIXnAXs
transandrogyny	phonetic	fallback:tr"AEnzAEndr'AAdZHIXnIY
transantarctic	phonetic	fallback:tr"AEnz"AEnt'AArktIXk
transapical	phonetic	fallback:tr"AEnz'EYpIXkAXl
transborder	phonetic	fallback:tr"AEnzb'AArDXER
transboundary	phonetic	fallback:tr"AEnzb'AWndrIY
transbronchial	phonetic	fallback:tr"AEnsbr'AANGkIYAXl
transcalency	phonetic	fallback:tr"AEnshk'EYlIXnsIY
transcalent	phonetic	fallback:tr"AEnshk'EYlIXnt
transcallosal	phonetic	fallback:tr"AEnshk"AEl'OWsAXl
transcallosally	phonetic	fallback:tr"AEnshk"AEl'OWsAXlIY
transcapillary	phonetic	fallback:tr"AEnshk'AEpIXl"EYrIY
transcarbamoylase	phonetic	fallback:tr"AEnshk"AArbAXm'OYl"EYs
transcarbamylase	phonetic	fallback:tr"AEnshk"AArbAXm'IHl"EYs
transcash	phonetic	fallback:tr'AEnzhk"AESH
transcatheter	phonetic	fallback:tr"AEnshk'AETHIXDXER
transcaucasia	phonetic	fallback:tr"AEnshk"AAk'EYZHAX
transcaucasian	phonetic	fallback:tr"AEnshk"AAk'EYZHAXn
transceiver	phonetic	fallback:tr"AEns'IYvER
transcode	phonetic	fallback:tr"AEnshk'OWd
transconductance	phonetic	fallback:tr"AEnshkIXnd'AHktIXns
transcondylar	phonetic	fallback:tr"AEnshk'AAndIXlER
transconformation	phonetic	fallback:tr"AEnshk"AAnfERm'EYSHIXn
transcontinental	phonetic	fallback:tr"AEnshk"AAntIXn'EHntAXl
transcortical	phonetic	fallback:tr"AEnshk'AArDXIXkAXl
transcranial	phonetic	fallback:tr"AEnshkr'EYnIYAXl
transcreate	phonetic	fallback:tr"AEnshkrIY'EYt
transcreated	phonetic	fallback:tr"AEnshkrIY'EYDXIXd
transcreating	phonetic	fallback:tr"AEnshkrIY'EYDXIHNG
transcreation	phonetic	fallback:tr"AEnshkrIY'EYSHIXn
transcript	phonetic	fallback:tr'AEnshkr"IHpt
transcriptase	phonetic	fallback:tr"AEnshkr'IHpt"EYs
transcription	phonetic	fallback:tr"AEnshkr'IHpSHIXn
transcriptome	phonetic	fallback:tr"AEnshkr'IHpt"OWm
transcriptomic	phonetic	fallback:tr"AEnshkr"IHpt'AAmIXk
transcrystalline	phonetic	fallback:tr"AEnshkr'IHstIXlIXn
transcurrent	phonetic	fallback:tr"AEnshk'ERIXnt
transdermal	phonetic	fallback:tr"AEnzd'ERmAXl
transdermally	phonetic	fallback:tr"AEnzd'ERmAXlIY
transdiaphragmatic	phonetic	fallback:tr"AEnsd"AYAXfr"AEgm'AEDXIXk
transdisciplinary	phonetic	fallback:tr"AEnzd'IHsIXplIXn"EYrIY
transdniestria	phonetic	fallback:tr"AEnzn'IYstrIYAX
transduce	phonetic	fallback:tr"AEnzd'UWs
transductor	phonetic	fallback:tr"AEnzd'AHktER
transduodenal	phonetic	fallback:tr"AEnzd"UW'AAdIXnAXl
transearth	phonetic	fallback:tr"AEnz'ERTH
transect	phonetic	fallback:tr"AEns'EHkt
transection	phonetic	fallback:tr"AEns'EHkSHIXn
transempirical	phonetic	fallback:tr"AEnzIXmp'IYrIXkAXl
transept	phonetic	fallback:tr'AEns"EHpt
transeptal	phonetic	fallback:tr"AEns'EHptAXl
transeptally	phonetic	fallback:tr"AEns'EHptAXlIY
transesophageal	phonetic	fallback:tr"AEnsIXs"AAfAXdZH'IYAXl
transesterification	phonetic	fallback:tr"AEnsEHst"EYrIXfIXk'EYSHIXn
transeunt	phonetic	fallback:tr'AEnsIYIXnt
transeurasian	phonetic	fallback:tr"AEnzyIXr'EYZHAXn
transexual	phonetic	fallback:tr"AEns'EHkSHUWAXl
transexuality	phonetic	fallback:tr"AEns"EHkSHUW'AElIXDXIY
transfect	phonetic	fallback:tr"AEnsf'EHkt
transfem	phonetic	fallback:tr'AEnsf"EHm
transfeminine	phonetic	fallback:tr"AEnsf'EHmIXnIXn
transferal	phonetic	fallback:tr"AEnsf'ERAXl
transferase	phonetic	fallback:tr'AEnsfAXr"EYs
transference	phonetic	fallback:tr"AEnsf'ERIXns
transfermarkt	phonetic	fallback:tr'AEnsfERm"AArkIXt
transferrable	phonetic	fallback:tr"AEnsf'ERAXbAXl
transferrer	phonetic	fallback:tr"AEnsf'ERER
transfonter	phonetic	fallback:tr"AEnsf'AAntER
transformationspren	phonetic	fallback:tr"AEnsfERm'EYSHIXnspr"EHn
transformism	phonetic	fallback:tr"AEnsf'AArm"IHzAXm
transfusible	phonetic	fallback:tr"AEnsfy'UWzIXbAXl
transfusive	phonetic	fallback:tr"AEnsfy'UWsIXv
transgender	phonetic	fallback:tr"AEnzdZH'EHndER
transgene	phonetic	fallback:tr'AEnzdZH"IYn
transglobal	phonetic	fallback:tr"AEnzgl'OWbAXl
transglucosylase	phonetic	fallback:tr"AEnzgl'UWkAXsIXl"EYs
transglutaminase	phonetic	fallback:tr"AEnzgl'UWDXAXmIXn"EYs
transhape	phonetic	fallback:tr"AEnSH'EYp
transhepatic	phonetic	fallback:tr"AEnshIXp'AEDXIXk
transhet	phonetic	fallback:tr'AEnzh"EHt
tranship	phonetic	fallback:tr"AEnSH'IHp
transhistorical	phonetic	fallback:tr"AEnshIXst'AArIXkAXl
transhuman	phonetic	fallback:tr"AEnzhy'UWmIXn
transhumance	phonetic	fallback:tr"AEnzhy'UWmIXns
transhumanism	phonetic	fallback:tr"AEnzhy'UWmAXn"IHzAXm
transhumant	phonetic	fallback:tr"AEnzhy'UWmIXnt
transhydrogenase	phonetic	fallback:tr"AEnsh"AYdr'AAdZHIXnEYs
transignification	phonetic	fallback:tr"AEns"IHgnIXfIXk'EYSHIXn
transilience	phonetic	fallback:tr"AEns'IHlyAXns
transilient	phonetic	fallback:tr"AEns'IHlyAXnt
transilluminate	phonetic	fallback:tr"AEnzIXl'UWmIXn"EYt
transillumination	phonetic	fallback:tr"AEnzIXl"UWmIXn'EYSHIXn
transilvania	phonetic	fallback:tr"AEnsIXlv'EYnIYAX
transire	phonetic	fallback:tr"AEnz'AYrIY
transisthmian	phonetic	fallback:tr"AEnz'IHsmIYIXn
transitorily	phonetic	fallback:tr"AEnzIXt'AArIXlIY
transitu	phonetic	fallback:tr'AEnzIXt"UW
transjordanian	phonetic	fallback:tr"AEnzdZH"AArd'EYnIYIXn
transkei	phonetic	fallback:tr"AEnshk'AY
transkeian	phonetic	fallback:tr"AEnshk'AYIXn
transketolase	phonetic	fallback:tr"AEnshk'IYt"AAl"EYs
translanguaging	phonetic	fallback:tr"AEnzl'AENGgwIXdZHIHNG
translatability	phonetic	fallback:tr"AEnzl"EYDXAXb'IHlIXDXIY
translative	phonetic	fallback:tr"AEnzl'EYDXIXv
translatorese	phonetic	fallback:tr"AEnzl"EYDXAXr'IYz
translatotron	phonetic	fallback:tr"AEnzl'EYDXAXtr"AAn
translatress	phonetic	fallback:tr'AEnzl"EYtrIXs
translatrix	phonetic	fallback:tr'AEnzl"EYtr"IHks
transleithan	phonetic	fallback:tr"AEnzl'AYTHIXn
transleithania	phonetic	fallback:tr"AEnzlAYTH'EYnIYAX
transleithanian	phonetic	fallback:tr"AEnzlAYTH'EYnIYIXn
translucid	phonetic	fallback:tr"AEnzl'UWsIXd
translunar	phonetic	fallback:tr"AEnzl'UWnER
translunary	phonetic	fallback:tr"AEnzl'UWnAXrIY
transmasc	phonetic	fallback:tr'AEnzm"AEsk
transmasculine	phonetic	fallback:tr"AEnzm'AEskyIXlIXn
transmed	phonetic	fallback:tr'AEnzm"EHd
transmissometer	phonetic	fallback:tr"AEnzmIXs'AAmIXDXER
transmodern	phonetic	fallback:tr"AEnsm'AADXERn
transmodernity	phonetic	fallback:tr"AEnsm"AAd'ERnIXDXIY
transmontane	phonetic	fallback:tr"AEnzm'AAnt"EYn
transmucosal	phonetic	fallback:tr"AEnzmyUWk'OWzAXl
transmundane	phonetic	fallback:tr"AEnzm"AHnd'EYn
transmural	phonetic	fallback:tr"AEnzmy'UWrAXl
transmurally	phonetic	fallback:tr"AEnzmy'UWrAXlIY
transmutant	phonetic	fallback:tr"AEnzmy'UWtIXnt
transmutative	phonetic	fallback:tr"AEnsmy'UWDXAXDXIXv
transnistria	phonetic	fallback:tr"AEnzn'IYstrIYAX
transonic	phonetic	fallback:tr"AEns'AAnIXk
transovarial	phonetic	fallback:tr"AEnzOWv'EYrIYAXl
transovarially	phonetic	fallback:tr"AEnzOWv'EYrIYIXlIY
transovarian	phonetic	fallback:tr"AEnzOWv'EYrIYIXn
transpeptidase	phonetic	fallback:tr"AEnshp'EHptIXd"EYs
transperineal	phonetic	fallback:tr"AEnshp"EYrIXn'IYAXl
transperitoneal	phonetic	fallback:tr"AEnshp"EYrIXtAXn'IYAXl
transphasor	phonetic	fallback:tr"AEnsf'EYzER
transphobe	phonetic	fallback:tr'AEnsf"OWb
transphosphorylase	phonetic	fallback:tr"AEnsf"AAsf'AArIXl"EYs
transphosphorylation	phonetic	fallback:tr"AEnsf"AAsf"AArIXl'EYSHIXn
transpierce	phonetic	fallback:tr"AEnshp'IYrs
transpinal	phonetic	fallback:tr"AEnshp'AYnAXl
transpiratory	phonetic	fallback:tr"AEnshp'AYrAXt"AArIY
transpirometer	phonetic	fallback:tr"AEnshp"AYr'AAmIXDXER
transplantability	phonetic	fallback:tr"AEnspl"AEntAXb'IHlIXDXIY
transplantable	phonetic	fallback:tr'AEnspl"AEntAXbAXl
transplantation	phonetic	fallback:tr"AEnspl"AEnt'EYSHIXn
transpleural	phonetic	fallback:tr"AEnspl'UWrAXl
transplutonium	phonetic	fallback:tr"AEnspl"UWt'OWnIYAXm
transpontine	phonetic	fallback:tr"AEnshp'AAnt"AYn
transportable	phonetic	fallback:tr"AEnsp'AArDXAXbAXl
transposase	phonetic	fallback:tr"AEnshp'OWz"EYs
transpose	phonetic	fallback:tr"AEnshp'OWz
transposition	phonetic	fallback:tr"AEnspAXz'IHSHIXn
transposon	phonetic	fallback:tr"AEnshp'OWzAAn
transpyloric	phonetic	fallback:tr"AEnshp"AYl'AArIXk
transrational	phonetic	fallback:tr"AEnzr'AESHAXnAXl
transreality	phonetic	fallback:tr"AEnzrIY'AElIXDXIY
transreceiver	phonetic	fallback:tr"AEnzrIXs'IYvER
transrhenane	phonetic	fallback:tr"AEnzr'IYn"EYn
transriverine	phonetic	fallback:tr"AEnzr'IHvAXr"AYn
transsegmental	phonetic	fallback:tr"AEnzsEHgm'EHntAXl
transsexual	phonetic	fallback:tr"AEnss'EHkSHUWAXl
transsexuality	phonetic	fallback:tr"AEnss"EHkSHUW'AElIXDXIY
transshape	phonetic	fallback:tr"AEnsSH'EYp
transsubjective	phonetic	fallback:tr"AEnzsAXbdZH'EHktIXv
transtainer	phonetic	fallback:tr"AEnst'EYnER
transthyretin	phonetic	fallback:tr"AEnsTH'AYrIXtIXn
transtracheal	phonetic	fallback:tr"AEnstr'EYkIYAXl
transtrender	phonetic	fallback:tr'AEnztr"EHndER
transubstantial	phonetic	fallback:tr"AEnsAXbst'AEnSHAXl
transubstantially	phonetic	fallback:tr"AEnsAXbst'AEnSHAXlIY
transubstantiate	phonetic	fallback:tr"AEnsAXbst'AEnSHIY"EYt
transubstantiation	phonetic	fallback:tr"AEnsAXbst"AEnSHIY'EYSHIXn
transubstantiationalist	phonetic	fallback:tr"AEnsAXbst"AEnSHIY'EYSHAXnAXlIXst
transudate	phonetic	fallback:tr'AEnsUWd"EYt
transudation	phonetic	fallback:tr"AEnsUWd'EYSHIXn
transudative	phonetic	fallback:tr"AEns'UWDXAXDXIXv
transudatory	phonetic	fallback:tr"AEns'UWDXAXt"AArIY
transude	phonetic	fallback:tr"AEns'UWd
transuranic	phonetic	fallback:tr"AEnzyIXr'AEnIXk
transuranium	phonetic	fallback:tr"AEnzyIXr'EYnIYAXm
transureteroureterostomy	phonetic	fallback:tr"AEnsyAXr"IYDXAXrOWyAXr"IYDXAXr'AAstAXmIY
transurethral	phonetic	fallback:tr"AEnzyAXr'IYTHrAXl
transvase	phonetic	fallback:tr"AEnzv'EYs
transvenous	phonetic	fallback:tr"AEnzv'IYnAXs
transventricular	phonetic	fallback:tr"AEnzv"EHntr'IHkyIXlER
transversal	phonetic	fallback:tr"AEnzv'ERsAXl
transversales	phonetic	fallback:tr"AEnzvERs'EYlIYz
transversalis	phonetic	fallback:tr"AEnzvERs'EYlIXs
transversally	phonetic	fallback:tr"AEnzv'ERsAXlIY
transversive	phonetic	fallback:tr"AEnzv'ERsIXv
transversum	phonetic	fallback:tr"AEnzv'ERsAXm
transversus	phonetic	fallback:tr"AEnzv'ERsAXs
transverter	phonetic	fallback:tr"AEnzv'ERDXER
transvest	phonetic	fallback:tr"AEnzv'EHst
transvestitic	phonetic	fallback:tr"AEnzvEHst'IHDXIXk
transvestitism	phonetic	fallback:tr"AEnzv'EHstIXt"IHzAXm
transvestitist	phonetic	fallback:tr"AEnzv'EHstIXDXIXst
transylvania	phonetic	fallback:tr"AEnsIXlv'EYnIYAX
transylvanian	phonetic	fallback:tr"AEnsIXlv'EYnIYIXn
tranxene	phonetic	fallback:tr'AEnz"IYn
tranylcypromine	phonetic	fallback:tr"AEnAXls'AYprAXm"IYn
traore	phonetic	fallback:tr"AA'OWr"EY
trapan	phonetic	fallback:trAXp'AEn
trapeze	phonetic	fallback:tr"AEp'IYz
trapeziform	phonetic	fallback:trAXp'IYzIXf"AArm
trapezii	phonetic	fallback:trAXp'IYzIY"AY
trapezohedra	phonetic	fallback:trAXp"IYzOWh'IYdrAX
trapezohedron	phonetic	fallback:trAXp"IYzOWh'IYdrIXn
trapunto	phonetic	fallback:trAXp'UWntOW
trashsport	phonetic	fallback:tr'AESHsp"AArt
trastuzumab	phonetic	fallback:tr"AEsht'UWzIXm"AEb
trasylol	phonetic	fallback:tr'AEsIXl"AAl
trattoria	phonetic	fallback:tr"AADXAXr'IYAX
trattorie	phonetic	fallback:tr"AADXAXr'IYEY
traumata	phonetic	fallback:tr'AAmAXDXAX
traumatocace	phonetic	fallback:tr"AAmAXt'AAkAXsIY
traumatocomium	phonetic	fallback:tr"AAmAXDXAXk'OWmIYAXm
traumatonesis	phonetic	fallback:tr"AAmAXDXAXn'IYsIXs
traumatophobia	phonetic	fallback:tr"AAmAXDXAXf'OWbIYAX
traumatopnoea	phonetic	fallback:tr"AAmAXDXAXpn'IYAX
traumatopyra	phonetic	fallback:tr"AAmAXDXAXp'AYrAX
traumatosaprosis	phonetic	fallback:tr"AAmAXDXOWsAXpr'OWsIXs
traumazine	phonetic	fallback:tr'AAmAXz"IYn
travatan	phonetic	fallback:tr'AEvAXt"AEn
travelodge	phonetic	fallback:tr'AEvIXl"AAdZH
travelrest	phonetic	fallback:tr'AEvAXlr"EHst
traversal	phonetic	fallback:trAXv'ERsAXl
travois	phonetic	fallback:trAXvv'OY
travoises	phonetic	fallback:trAXvv'OYz
travoprost	phonetic	fallback:tr'AEvOWpr"AAst
traybake	phonetic	fallback:tr'EYb"EYk
trayvon	phonetic	fallback:tr'EYv"AAn
trazodone	phonetic	fallback:tr'AEzAXd"OWn
treadle	phonetic	fallback:tr'EHDXAXl
treanda	phonetic	fallback:tr"IY'EHndAX
treasonous	phonetic	fallback:tr'IYzAXnAXs
treatise	phonetic	fallback:tr'IYDXIXs
trebek	phonetic	fallback:trIXb'EHk
trebuchet	phonetic	fallback:tr"EHbyIXSH'EHt
trebucket	phonetic	fallback:tr"EHbIXk'EHt
trecento	phonetic	fallback:tr"EYtSH'EHntOW
trechmannite	phonetic	fallback:tr'EHkmAXn"AYt
tredecillion	phonetic	fallback:tr"IYDXIXs'IHlyIXn
tredecillionth	phonetic	fallback:tr"IYDXIXs'IHlyIXnTH
treefort	phonetic	fallback:tr'IYf"AArt
treegrid	phonetic	fallback:tr'IYgr"IHd
treehopper	phonetic	fallback:tr'IYh"AApER
treeitem	phonetic	fallback:tr'IY"AYDXAXm
trefor	phonetic	fallback:tr'EHfER
trefusis	phonetic	fallback:trIXfy'UWsIXs
tregear	phonetic	fallback:trIXg'IYr
trehalase	phonetic	fallback:trIXh'AAl"EYs
trehalose	phonetic	fallback:trIXh'AAlOWs
treize	phonetic	fallback:tr'EHz
treleaven	phonetic	fallback:trIXl'EHvIXn
trellised	phonetic	fallback:tr'EHlIXst
trellises	phonetic	fallback:tr'EHlIXsIXz
trellising	phonetic	fallback:tr'EHlIXsIHNG
tremadoc	phonetic	fallback:trIXm'AEDXIXk
tremain	phonetic	fallback:trIXm'EYn
trematodiasis	phonetic	fallback:tr"EHmAXDXOWd'AYAXsIXs
tremogram	phonetic	fallback:tr'EHmAXgr"AEm
tremolo	phonetic	fallback:tr'EHmAXlOW
tremorine	phonetic	fallback:tr'EHmAXr"IYn
tremorogenic	phonetic	fallback:tr"EHmAXrAXdZH'EHnIXk
trenaunay	phonetic	fallback:trIXn'AWnEY
trendbait	phonetic	fallback:tr'EHndb"EYt
trendsetter	phonetic	fallback:tr'EHnds"EHDXER
trendsetting	phonetic	fallback:tr'EHnds"EHDXIHNG
trendslop	phonetic	fallback:tr'EHndsl"AAp
trentino	phonetic	fallback:tr"EHnt'IYnOW
trepan	phonetic	fallback:trIXp'AEn
trepang	phonetic	fallback:trIXp'AENG
trephine	phonetic	fallback:tr'IYf"AYn
treponemal	phonetic	fallback:tr"EHpAXn'IYmAXl
treponemata	phonetic	fallback:tr"EHpAXn'IYmAXDXAX
treponemataceae	phonetic	fallback:tr"EHpAXn"IYmAXt'EYsIYIY
treponematoses	phonetic	fallback:tr"EHpAXn"IYmAXt'OWsIYz
treponematosis	phonetic	fallback:tr"EHpAXn"IYmAXt'OWsIXs
treponemicidal	phonetic	fallback:tr"EHpAXn"IYmIXs'AYDXAXl
treppe	phonetic	fallback:tr'EHpAX
trequartista	phonetic	fallback:tr"EYkwERt'IHstAX
trethewey	phonetic	fallback:tr'EHTHAXw"EY
tretinoin	phonetic	fallback:trIXt'IHnOWwIXn
trevally	phonetic	fallback:trIXv'AElIY
trevi	phonetic	fallback:tr'EHvIY
treviso	phonetic	fallback:tr"EYv'IYzOW
triacetate	phonetic	fallback:tr"AY'AEsIXt"EYt
triacetin	phonetic	fallback:tr"AY'AEsIXtIXn
triacetyloleandomycin	phonetic	fallback:tr"AY"AEsAXt"AAlIY"AEndAXm'AYsIXn
triachaenium	phonetic	fallback:tr"AYAXk'IYnIYAXm
triacid	phonetic	fallback:tr"AY'AEsIXd
triacontahedral	phonetic	fallback:tr"AYAXk"AAntAXh'IYdrAXl
triacontahedron	phonetic	fallback:tr"AYAXk"AAntAXh'IYdrIXn
triact	phonetic	fallback:tr'AY"AEkt
triactinal	phonetic	fallback:tr"AY'AEktAXnAXl
triactine	phonetic	fallback:tr"AY'AEktIXn
triactor	phonetic	fallback:tr'AY"AEktER
triacylglycerol	phonetic	fallback:tr"AY"AEsAXlgl'IHsAXr"AAl
triadic	phonetic	fallback:tr"AY'AEDXIXk
triadism	phonetic	fallback:tr'AYAXDX"IHzAXm
triadist	phonetic	fallback:tr'AYAXDXIXst
triaene	phonetic	fallback:tr'AY"IYn
triaenotyle	phonetic	fallback:tr"AY'IYnAXt"AYl
triage	phonetic	fallback:tr"IY'AAZH
triamcinolone	phonetic	fallback:tr"AYAEms'IHnAXl"OWn
triamine	phonetic	fallback:tr'AYAXm"AYn
triamterene	phonetic	fallback:tr"AY'AEmtAXr"IYn
triangulares	phonetic	fallback:tr"AY"AENGgyIXl'EHrIYz
triangularis	phonetic	fallback:tr"AY"AENGgyIXl'EHrIXs
triangularity	phonetic	fallback:tr"AYAENGgyIXl'EYrIXDXIY
triangulation	phonetic	fallback:tr"AYAENGgyIXl'EYSHIXn
triarchy	phonetic	fallback:tr'AY"AArkIY
triarctic	phonetic	fallback:tr"AY'AArktIXk
triarcuated	phonetic	fallback:tr"AY'AArkyUWEYDXIXd
triareal	phonetic	fallback:tr"AY'EYrIYAXl
triarticulate	phonetic	fallback:tr"AYAArt'IHkyIXlIXt
triassic	phonetic	fallback:tr"AY'AEsIXk
triaster	phonetic	fallback:tr'AY"AEstER
triathlon	phonetic	fallback:tr"AY'AETHlIXn
triathlons	phonetic	fallback:tr"AY'AETHlIXnz
triatic	phonetic	fallback:trAY'AEDXIXk
triatome	phonetic	fallback:tr'AYAXt"OWm
triatomid	phonetic	fallback:tr"AY'AEDXAXmIXd
triatomine	phonetic	fallback:tr"AY'AEDXAXm"IYn
triaxal	phonetic	fallback:tr"AY'AEksAXl
triaxial	phonetic	fallback:tr"AY'AEksIYAXl
triaxiality	phonetic	fallback:tr"AYAEksIY'AElIXDXIY
triaxially	phonetic	fallback:tr"AY'AEksIYAXlIY
triaxon	phonetic	fallback:tr"AY'AEks"AAn
triaxonian	phonetic	fallback:tr"AY"AEks'OWnIYIXn
triazine	phonetic	fallback:tr'AYAXz"IYn
triaziquone	phonetic	fallback:tr"AY'AEzIXkw"OWn
triazolam	phonetic	fallback:tr"AY'AEzAXl"AEm
tribade	phonetic	fallback:tr'IHbIXd
tribadism	phonetic	fallback:tr'IHbIXd"IHzAXm
tribasic	phonetic	fallback:tr"AYb'EYsIXk
tribasilar	phonetic	fallback:tr"AYb'AEsAXlER
tribeca	phonetic	fallback:tr"AYb'EHkAX
tribenzor	phonetic	fallback:tr"AYb'EHnz"AAr
tribit	phonetic	fallback:tr'AYbIXt
triblastic	phonetic	fallback:tr"AYbl'AEstIXk
triboelectric	phonetic	fallback:tr"AYbOWIXl'EHktrIXk
triboelectricity	phonetic	fallback:tr"AYbOWIXl"EHktr'IHsIXDXIY
triboelectrification	phonetic	fallback:tr"AYbOWIXl"EHktrIXfIXk'EYSHIXn
tribological	phonetic	fallback:tr"AYbAXl'AAdZHIXkAXl
tribologist	phonetic	fallback:tr"AYb'AAlAXdZHIXst
tribology	phonetic	fallback:tr"AYb'AAlAXdZHIY
triboluminescence	phonetic	fallback:tr"AYbOWl"UWmIXn'EHsIXns
triboluminescent	phonetic	fallback:tr"AYbOWl"UWmIXn'EHsIXnt
tribometer	phonetic	fallback:tr"AYb'AAmIXDXER
tribonucleation	phonetic	fallback:tr"AYbOWn"UWklIY'EYSHIXn
tribophosphorescent	phonetic	fallback:tr"AYbOWf"AAsfAXr'EHsIXnt
tribophosphoroscope	phonetic	fallback:tr"AYbOWf'AAsfAXrAXsk"OWp
tribophysical	phonetic	fallback:tr"AYbAXf'IHzIXkAXl
tribophysics	phonetic	fallback:tr'AYbOWf"IHzIXks
tribosphenic	phonetic	fallback:tr"AYbAXsf'IYnIXk
tribothermoluminescence	phonetic	fallback:tr"AYbOWTH"ERmOWl"UWmIXn'EHsIXns
tribrach	phonetic	fallback:tr'AYbr"AEk
tribrachial	phonetic	fallback:tr"AYbr'EYkIYAXl
tribrachic	phonetic	fallback:tr"AYbr'AEkIXk
tribracteate	phonetic	fallback:tr"AYbr'AEktIYIXt
tribracteolate	phonetic	fallback:tr"AYbr"AEkt'IYAXlIXt
tribromhydrin	phonetic	fallback:tr"AYbrOWmh'AYdrIXn
tribromide	phonetic	fallback:tr"AYbr'OWm"AYd
tribromoacetaldehyde	phonetic	fallback:tr"AYbr"OWmOW"AEsIXt'AEldIXh"AYd
tribromobenzene	phonetic	fallback:tr"AYbr"OWmOWb'EHnz"IYn
tribromoethanol	phonetic	fallback:tr"AYbrAXmOW'EHTHAXn"AAl
tribromoethyl	phonetic	fallback:tr"AYbr"OWmOW'EHTHAXl
tribus	phonetic	fallback:tr'AYbAXs
tributyrin	phonetic	fallback:tr"AYby'UWDXAXrIXn
tricep	phonetic	fallback:tr'AYs"EHp
triceps	phonetic	fallback:tr'AYs"EHps
tricepses	phonetic	fallback:tr'AYs"EHpsIXz
triceratopses	phonetic	fallback:tr"AYs'EYrAXt"AApsIXz
trich	phonetic	fallback:tr'IHk
trichaesthesia	phonetic	fallback:tr"IHkIXsTH'IYZHAX
trichangia	phonetic	fallback:trIXk'AEndZHAX
trichangiectasia	phonetic	fallback:trIXk"AEndZH"IYEHkt'EYZHAX
trichangiectasis	phonetic	fallback:trIXk"AEndZHIY'EHktAXsIXs
trichatrophia	phonetic	fallback:tr"IHkAXtr'OWfIYAX
trichauxis	phonetic	fallback:trIXk'AAksIXs
trichechodont	phonetic	fallback:trIXk'EHkAXd"AAnt
trichia	phonetic	fallback:tr'IHkIYAX
trichiasis	phonetic	fallback:trIXk'AYAXsIXs
trichidium	phonetic	fallback:trIXk'IHDXIYAXm
trichina	phonetic	fallback:trIXk'AYnAX
trichinae	phonetic	fallback:trIXk'AYnIY
trichinal	phonetic	fallback:trIXk'AYnAXl
trichinated	phonetic	fallback:tr'IHkIXn"EYDXIXd
trichinella	phonetic	fallback:tr"IHkIXn'EHlAX
trichinellae	phonetic	fallback:tr"IHkIXn'EHlIY
trichinelliases	phonetic	fallback:tr"IHkIXnAXl'AYAXsIYz
trichinelliasis	phonetic	fallback:tr"IHkIXnAXl'AYAXsIXs
trichinellosis	phonetic	fallback:tr"IHkIXnIXl'OWsIXs
trichiniases	phonetic	fallback:tr"IHkIXn'AYAXsIYz
trichiniasis	phonetic	fallback:tr"IHkIXn'AYAXsIXs
trichiniferous	phonetic	fallback:tr"IHkIXn'IHfAXrAXs
trichinise	phonetic	fallback:tr'IHkIXn"AYz
trichinization	phonetic	fallback:tr"IHkIXnIXz'EYSHAXn
trichinize	phonetic	fallback:tr'IHkIXn"AYz
trichinoid	phonetic	fallback:tr'IHkIXn"OYd
trichinoscope	phonetic	fallback:trIXk'AYnAXsk"OWp
trichinosed	phonetic	fallback:tr'IHkIXn"OWst
trichinoses	phonetic	fallback:tr"IHkIXn'OWsIYz
trichinosis	phonetic	fallback:tr"IHkIXn'OWsIXs
trichinous	phonetic	fallback:trIXk'AYnAXs
trichion	phonetic	fallback:tr'IHkIY"AAn
trichite	phonetic	fallback:tr'IHk"AYt
trichitic	phonetic	fallback:trIXk'IHDXIXk
trichloracetic	phonetic	fallback:tr"AYkl"AArAXs'IYDXIXk
trichlorethylene	phonetic	fallback:tr"AYkl"AAr'EHTHIXl"IYn
trichlorfon	phonetic	fallback:tr"AYkl'AArf"AAn
trichlorhydrin	phonetic	fallback:tr"AYkl"AArh'AYdrIXn
trichlorid	phonetic	fallback:tr"AYkl'AArIXd
trichloride	phonetic	fallback:tr"AYkl'AAr"AYd
trichlorinated	phonetic	fallback:tr"AYkl'AArIXn"EYDXIXd
trichlormethiazide	phonetic	fallback:tr"AYkl"AArmEHTH'AYAXz"AYd
trichloroacetaldehyde	phonetic	fallback:tr"AYkl"AArOW"AEsIXt'AEldIXh"AYd
trichloroacetic	phonetic	fallback:tr"AYkl"AArOWAXs'IYDXIXk
trichloroethane	phonetic	fallback:tr"AYkl"AArOW'EHTH"EYn
trichloroethene	phonetic	fallback:tr"AYkl"AArOW'EHTHIXl"IYn
trichloroethylene	phonetic	fallback:tr"AYkl"AArOW'EHTHIXl"IYn
trichlorofluoromethane	phonetic	fallback:tr"AYkl"AArOWfl"AArOWm'EHTH"EYn
trichloromethane	phonetic	fallback:tr"AYkl"AArOWm'EHTH"EYn
trichloromethyl	phonetic	fallback:tr"AYkl"AArOWm'EHTHAXl
trichloronitromethane	phonetic	fallback:tr"AYkl"AArOWn"AYtrOWm'EHTH"EYn
trichlorophenol	phonetic	fallback:tr"AYkl"AArOWf'IYn"AAl
trichlorophenoxyacetic	phonetic	fallback:tr"AYkl"AArOWfIXn"AAksIYAXs'IYDXIXk
trichlorphon	phonetic	fallback:tr"AYkl'AArf"AAn
tricho	phonetic	fallback:tr'IHkOW
